# Type: scattered data
# Version: 5
# Description: Exported from grid layer_2_porosity.2grd (carl, 11 Dec 1998)
# Format: free
# Field: 1 x 
# Field: 2 y 
# Field: 3 z 
# Field: 4 column 
# Field: 5 row 
# Projection: Local Rectangular
# Units: unknown
# End:
# Information from grid:
# Grid_description: demo.seq
# Grid_size: 159 x 95
# Grid_X_range: 73022.0125786164 to 79977.9874213836
# Grid_Y_range: 286922.105263158 to 291077.894736842
# History: Imported from demo.evx (carl, 11 Dec 1998)
73022.0125786164 286922.105263158 23.5887260437012 1 1
73066.0377358491 286922.105263158 23.5852928161621 2 1
73110.0628930818 286922.105263158 23.579345703125 3 1
73154.0880503145 286922.105263158 23.5711631774902 4 1
73198.1132075472 286922.105263158 23.5618000030518 5 1
73242.1383647799 286922.105263158 23.5534439086914 6 1
73286.1635220126 286922.105263158 23.548210144043 7 1
73330.1886792453 286922.105263158 23.5486793518066 8 1
73374.213836478 286922.105263158 23.5553894042969 9 1
73418.2389937107 286922.105263158 23.5675601959229 10 1
73462.2641509434 286922.105263158 23.5853633880615 11 1
73506.2893081761 286922.105263158 23.6073131561279 12 1
73550.3144654088 286922.105263158 23.6330451965332 13 1
73594.3396226415 286922.105263158 23.6631259918213 14 1
73638.3647798742 286922.105263158 23.6959629058838 15 1
73682.3899371069 286922.105263158 23.7305278778076 16 1
73726.4150943396 286922.105263158 23.7663764953613 17 1
73770.4402515723 286922.105263158 23.8039169311523 18 1
73814.465408805 286922.105263158 23.8453960418701 19 1
73858.4905660377 286922.105263158 23.8919773101807 20 1
73902.5157232704 286922.105263158 23.9419898986816 21 1
73946.5408805031 286922.105263158 23.9944343566895 22 1
73990.5660377359 286922.105263158 24.0509929656982 23 1
74034.5911949686 286922.105263158 24.1142978668213 24 1
74078.6163522013 286922.105263158 24.1899394989014 25 1
74122.641509434 286922.105263158 24.2804374694824 26 1
74166.6666666667 286922.105263158 24.38157081604 27 1
74210.6918238994 286922.105263158 24.4879608154297 28 1
74254.7169811321 286922.105263158 24.5964870452881 29 1
74298.7421383648 286922.105263158 24.7072868347168 30 1
74342.7672955975 286922.105263158 24.8206691741943 31 1
74386.7924528302 286922.105263158 24.9363632202148 32 1
74430.8176100629 286922.105263158 25.0550308227539 33 1
74474.8427672956 286922.105263158 25.1760311126709 34 1
74518.8679245283 286922.105263158 25.2980518341064 35 1
74562.893081761 286922.105263158 25.4212818145752 36 1
74606.9182389937 286922.105263158 25.5444831848145 37 1
74650.9433962264 286922.105263158 25.667387008667 38 1
74694.9685534591 286922.105263158 25.7904415130615 39 1
74738.9937106918 286922.105263158 25.9136562347412 40 1
74783.0188679245 286922.105263158 26.0384960174561 41 1
74827.0440251572 286922.105263158 26.1638641357422 42 1
74871.0691823899 286922.105263158 26.2902317047119 43 1
74915.0943396227 286922.105263158 26.4194374084473 44 1
74959.1194968553 286922.105263158 26.5493068695068 45 1
75003.1446540881 286922.105263158 26.6795825958252 46 1
75047.1698113208 286922.105263158 26.8093738555908 47 1
75091.1949685535 286922.105263158 26.9368648529053 48 1
75135.2201257862 286922.105263158 27.0635318756104 49 1
75179.2452830189 286922.105263158 27.1903400421143 50 1
75223.2704402516 286922.105263158 27.3150501251221 51 1
75267.2955974843 286922.105263158 27.4392185211182 52 1
75311.320754717 286922.105263158 27.5669536590576 53 1
75355.3459119497 286922.105263158 27.6937122344971 54 1
75399.3710691824 286922.105263158 27.8168544769287 55 1
75443.3962264151 286922.105263158 27.9389972686768 56 1
75487.4213836478 286922.105263158 28.0564098358154 57 1
75531.4465408805 286922.105263158 28.1682529449463 58 1
75575.4716981132 286922.105263158 28.2779369354248 59 1
75619.4968553459 286922.105263158 28.3836860656738 60 1
75663.5220125786 286922.105263158 28.4827709197998 61 1
75707.5471698113 286922.105263158 28.5747661590576 62 1
75751.572327044 286922.105263158 28.6602535247803 63 1
75795.5974842767 286922.105263158 28.7381916046143 64 1
75839.6226415094 286922.105263158 28.8057746887207 65 1
75883.6477987421 286922.105263158 29.0547256469727 66 1
75927.6729559748 286922.105263158 29.0632858276367 67 1
75971.6981132075 286922.105263158 29.06081199646 68 1
76015.7232704403 286922.105263158 29.0470180511475 69 1
76059.748427673 286922.105263158 29.0166416168213 70 1
76103.7735849057 286922.105263158 28.9735698699951 71 1
76147.7987421384 286922.105263158 28.9177360534668 72 1
76191.8238993711 286922.105263158 28.8427066802979 73 1
76235.8490566038 286922.105263158 28.7477722167969 74 1
76279.8742138365 286922.105263158 28.6346549987793 75 1
76323.8993710692 286922.105263158 28.5068702697754 76 1
76367.9245283019 286922.105263158 28.3670692443848 77 1
76411.9496855346 286922.105263158 28.2172946929932 78 1
76455.9748427673 286922.105263158 28.0609645843506 79 1
76500 286922.105263158 27.8966217041016 80 1
76544.0251572327 286922.105263158 27.7247924804688 81 1
76588.0503144654 286922.105263158 27.5479679107666 82 1
76632.0754716981 286922.105263158 27.3612232208252 83 1
76676.1006289308 286922.105263158 27.1641292572021 84 1
76720.1257861635 286922.105263158 26.9637584686279 85 1
76764.1509433962 286922.105263158 26.7633266448975 86 1
76808.1761006289 286922.105263158 26.5611972808838 87 1
76852.2012578616 286922.105263158 26.3586311340332 88 1
76896.2264150943 286922.105263158 26.1622467041016 89 1
76940.251572327 286922.105263158 25.9694957733154 90 1
76984.2767295597 286922.105263158 25.7808227539062 91 1
77028.3018867925 286922.105263158 25.6005401611328 92 1
77072.3270440252 286922.105263158 25.4188785552979 93 1
77116.3522012579 286922.105263158 25.2398262023926 94 1
77160.3773584906 286922.105263158 25.0733013153076 95 1
